employee_id,umur,jenis_kelamin,IPK,level,tahun_lulus,status_perkawinan,divisi,rerata_jam_bulanan,tingkat_kepuasan_bekerja,nilai_evaluasi_terakhir,jumlah_proyek_yang_dikerjakan,lama_di_perusahaan,kecelakaan_kerja,promosi_5thn_lalu,tingkat_gaji,resign
19721,43.0,Laki-laki,2.2988648770338025,Senior,1998.0,Belum Menikah,support,,0.7,0.6497201673515147,4,24 Months,belum pernah,belum,sedang,0
19722,26.0,Laki-laki,3.2361296690567736,Full-Time,2017.0,Sudah Menikah,sales,130.0,0.4,,2,3 Years,belum pernah,belum,rendah,1
19723,,Laki-laki,3.599719560533985,Full-Time,,Belum Menikah,support,,0.63,0.5084257467461231,3,3 Years,pernah,belum,tinggi,0
19724,,Laki-laki,2.8424180174012315,Part-Time,,Belum Menikah,technical,206.0,0.53,0.5079446903247281,3,3 Years,belum pernah,belum,sedang,0
19725,,Laki-laki,0.5349719774275435,Internship,,Sudah Menikah,sales,195.0,0.83,0.3698838500114892,4,3 Years,belum pernah,belum,rendah,0
19726,,Laki-laki,3.4277632835118697,Full-Time,,Sudah Menikah,support,250.0,0.56,0.38164249829626556,3,2 Years,belum pernah,belum,tinggi,0
19727,49.0,Laki-laki,1.294805168133541,Probation,1992.0,Sudah Menikah,sales,146.0,0.73,,4,36 Months,belum pernah,belum,sedang,0
19728,,Laki-laki,2.761053861825003,Part-Time,,Sudah Menikah,RandD,168.0,0.51,0.7500905019795675,3,36 Months,pernah,belum,sedang,0
19729,25.0,Laki-laki,3.7009299801377087,Full-Time,2018.0,Sudah Menikah,RandD,147.0,0.44,,3,4 Years,belum pernah,belum,rendah,0
19730,,Laki-laki,2.471304509221545,Senior,,Belum Menikah,support,233.0,0.82,0.45068144824915357,4,48 Months,pernah,belum,rendah,1
19731,,Laki-laki,2.1705451977594232,Senior,,Sudah Menikah,hr,251.0,0.81,0.31262452064576396,4,6 Years,belum pernah,belum,sedang,1
19732,,Laki-laki,3.0678384923652526,Full-Time,,Sudah Menikah,IT,142.0,0.48,0.34908444595511484,5,48 Months,belum pernah,belum,sedang,0
19733,38.0,Laki-laki,3.001029667628046,Full-Time,2004.0,Sudah Menikah,technical,198.0,0.33,,2,4 Years,belum pernah,belum,sedang,0
19734,,Laki-laki,0.879288618837592,Internship,,Sudah Menikah,support,255.0,0.88,0.24572665453645764,5,3 Years,belum pernah,belum,sedang,0
19735,26.0,Laki-laki,2.539077968659753,Part-Time,2016.0,Sudah Menikah,support,286.0,,,5,48 Months,belum pernah,belum,rendah,0
19736,,Perempuan,3.6025309435865718,Full-Time,,Belum Menikah,support,238.0,0.84,0.25722275921418675,5,60 Months,belum pernah,belum,sedang,1
19737,,Laki-laki,2.532629346761815,Part-Time,,Sudah Menikah,marketing,254.0,0.9,0.5326560427032951,5,2 Years,belum pernah,belum,sedang,0
19738,,Laki-laki,1.4687437088758137,Probation,,Sudah Menikah,technical,,0.36,0.47592941366538927,2,36 Months,belum pernah,belum,rendah,1
19739,,Perempuan,2.363715230447505,Senior,,Belum Menikah,sales,215.0,0.86,0.48299528310155615,5,24 Months,belum pernah,belum,rendah,0
19740,,Laki-laki,2.4113751955099185,Senior,,Sudah Menikah,technical,,0.57,0.4210179236178216,4,2 Years,belum pernah,belum,rendah,0
19741,,Laki-laki,1.2070308198591524,Probation,,Sudah Menikah,RandD,,0.37,0.5155682555358183,2,4 Years,belum pernah,belum,tinggi,0
19742,,Laki-laki,3.819212222179086,Full-Time,,Belum Menikah,hr,253.0,0.82,0.4348238966795499,3,2 Years,belum pernah,belum,rendah,0
19743,,Laki-laki,0.6791625830887834,Internship,,Sudah Menikah,sales,245.0,0.73,0.5169969813548326,3,96 Months,belum pernah,belum,sedang,0
19744,22.0,Perempuan,3.10549756346195,Full-Time,2020.0,Belum Menikah,technical,155.0,0.37,,2,3 Years,belum pernah,belum,sedang,1
19745,,Laki-laki,2.7163901859926005,Part-Time,,Sudah Menikah,marketing,140.0,0.49,0.39677383371075114,3,36 Months,belum pernah,belum,sedang,0
19746,,Laki-laki,2.0467861664122986,Junior,,Sudah Menikah,sales,213.0,0.48,0.3499875930717018,3,10 Years,belum pernah,belum,sedang,0
19747,,Laki-laki,2.8397703471506768,Part-Time,,Belum Menikah,sales,293.0,0.09,0.6579560165711102,6,60 Months,belum pernah,belum,rendah,1
19748,,Laki-laki,2.7703387110107065,Part-Time,,Sudah Menikah,sales,254.0,0.7,0.48148377165758927,4,4 Years,belum pernah,belum,rendah,0
19749,28.0,Laki-laki,2.9455735208266076,Full-Time,2014.0,Sudah Menikah,sales,255.0,0.27,,3,4 Years,belum pernah,belum,rendah,0
19750,,Laki-laki,1.607218042625182,Junior,,Sudah Menikah,technical,252.0,0.72,0.5279854189015885,4,2 Years,pernah,belum,sedang,0
19751,,Laki-laki,1.927529301303118,Junior,,Belum Menikah,technical,140.0,0.36,0.3799806948183575,2,3 Years,belum pernah,belum,sedang,1
19752,24.0,Laki-laki,3.242157034192526,Full-Time,2019.0,Sudah Menikah,technical,229.0,0.8,,5,36 Months,pernah,belum,rendah,0
19753,,Laki-laki,0.7994590633256121,Internship,,Sudah Menikah,sales,155.0,0.37,0.4664905878317331,2,3 Years,belum pernah,belum,rendah,1
19754,,Laki-laki,2.783366178165567,Part-Time,,Sudah Menikah,technical,174.0,0.42,0.5339467199122078,6,5 Years,belum pernah,belum,rendah,0
19755,,Laki-laki,1.827735307840067,Junior,,Sudah Menikah,support,268.0,0.88,0.4853679864690677,3,24 Months,belum pernah,belum,tinggi,0
19756,,Laki-laki,1.51158905402988,Probation,,Sudah Menikah,support,173.0,0.18,0.28270233652027477,5,48 Months,belum pernah,belum,sedang,0
19757,30.0,Laki-laki,1.8549354838163223,Junior,2011.0,Sudah Menikah,technical,225.0,,0.40781504194719986,4,4 Years,belum pernah,belum,sedang,0
19758,,Laki-laki,2.5751554159280317,Part-Time,,Sudah Menikah,support,,0.98,0.406200455526449,5,36 Months,belum pernah,belum,sedang,0
19759,,Laki-laki,3.4502226961202354,Full-Time,,Belum Menikah,sales,185.0,1.0,0.4589254664188303,3,2 Years,belum pernah,belum,rendah,0
19760,,Laki-laki,0.40584064312650936,Internship,,Sudah Menikah,technical,268.0,0.8,0.6124683844654535,4,36 Months,belum pernah,belum,sedang,0
19761,,Laki-laki,2.215576054939984,Senior,,Belum Menikah,marketing,152.0,0.72,0.36270068566342034,3,2 Years,belum pernah,belum,rendah,0
19762,,Laki-laki,2.6771807201900284,Part-Time,,Belum Menikah,technical,166.0,0.36,0.4392885419406436,4,48 Months,belum pernah,belum,rendah,0
19763,,Laki-laki,2.2690270797441374,Senior,,Sudah Menikah,support,258.0,0.84,0.38984147468270336,4,4 Years,belum pernah,belum,rendah,0
19764,,Laki-laki,3.5608794566246904,Full-Time,,Sudah Menikah,technical,183.0,0.92,0.4335463171051105,4,36 Months,belum pernah,belum,rendah,0
19765,,Laki-laki,3.821032784266877,Full-Time,,Sudah Menikah,technical,203.0,0.67,0.2909937143982322,3,2 Years,pernah,belum,rendah,0
19766,22.0,Laki-laki,0.9203513569018775,Internship,2019.0,Sudah Menikah,support,146.0,0.79,,5,3 Years,pernah,belum,tinggi,0
19767,,Laki-laki,2.694260076020665,Part-Time,,Sudah Menikah,marketing,146.0,0.44,0.5117238902050735,2,36 Months,belum pernah,belum,sedang,1
19768,,Laki-laki,2.9046078137559572,Full-Time,,Sudah Menikah,IT,224.0,0.67,0.4397123585492862,3,3 Years,belum pernah,belum,rendah,0
19769,,Perempuan,2.4729048312610566,Senior,,Belum Menikah,support,142.0,0.61,0.4379658709338748,4,3 Years,belum pernah,belum,sedang,0
19770,,Laki-laki,2.1210597958440505,Senior,,Sudah Menikah,RandD,260.0,0.77,0.51902051645152,3,4 Years,belum pernah,belum,tinggi,0
19771,,Laki-laki,2.583658948607508,Part-Time,,Belum Menikah,support,274.0,0.73,0.3621907696206953,3,2 Years,belum pernah,belum,tinggi,0
19772,,Laki-laki,3.4150265869400616,Full-Time,,Sudah Menikah,RandD,206.0,0.57,0.5707208355706517,3,4 Years,belum pernah,belum,sedang,0
19773,,Laki-laki,2.667345272539951,Part-Time,,Belum Menikah,technical,,0.17,0.39121847187539904,4,5 Years,belum pernah,belum,rendah,0
19774,,Laki-laki,1.1410277730437575,Probation,,Sudah Menikah,sales,168.0,0.65,0.47792601656066636,3,2 Years,belum pernah,belum,tinggi,0
19775,,Laki-laki,3.784015341290268,Full-Time,,Sudah Menikah,IT,214.0,0.69,0.41455664484063626,3,2 Years,belum pernah,belum,rendah,0
19776,,Laki-laki,3.335957045919864,Full-Time,,Sudah Menikah,marketing,195.0,0.89,0.664671457177938,3,24 Months,belum pernah,belum,sedang,0
19777,,Laki-laki,2.6443892999928265,Part-Time,,Belum Menikah,IT,237.0,0.56,0.38055981691010515,5,2 Years,belum pernah,belum,rendah,0
19778,,Laki-laki,3.1639238031976147,Full-Time,,Sudah Menikah,support,254.0,0.1,0.3561611022588658,6,60 Months,belum pernah,belum,rendah,1
19779,42.0,Laki-laki,1.052211512583962,Internship,1999.0,Sudah Menikah,technical,,0.32,,5,60 Months,pernah,belum,tinggi,0
19780,,Perempuan,3.8707981660328477,Full-Time,,Belum Menikah,support,223.0,0.51,0.6063885038548205,4,3 Years,pernah,belum,sedang,0
19781,,Laki-laki,2.959307277662207,Full-Time,,Sudah Menikah,sales,,0.95,0.32973926831274836,4,24 Months,belum pernah,belum,rendah,0
19782,,Laki-laki,1.8862557918584897,Junior,,Sudah Menikah,marketing,249.0,0.84,0.3434576176858289,4,6 Years,belum pernah,belum,rendah,1
19783,,Laki-laki,3.611160885283331,Full-Time,,Sudah Menikah,sales,140.0,0.38,0.5736117418997289,2,3 Years,belum pernah,belum,sedang,1
19784,21.0,Laki-laki,2.1093164164854756,Junior,2020.0,Sudah Menikah,accounting,266.0,0.49,,2,3 Years,belum pernah,belum,rendah,0
19785,24.0,Laki-laki,3.4964951651496623,Full-Time,2019.0,Belum Menikah,management,,0.72,0.3805936611950105,5,2 Years,belum pernah,belum,sedang,0
19786,,Perempuan,2.4885861568438976,Senior,,Belum Menikah,accounting,238.0,0.31,0.5674960663717789,4,2 Years,belum pernah,belum,sedang,1
19787,,Laki-laki,0.8321597253374154,Internship,,Sudah Menikah,sales,,0.62,0.3056567094552222,4,2 Years,belum pernah,belum,rendah,0
19788,,Laki-laki,2.578156760594436,Part-Time,,Sudah Menikah,sales,196.0,0.68,0.5089666918040161,2,36 Months,belum pernah,belum,rendah,0
19789,27.0,Laki-laki,2.38774082986084,Senior,2014.0,Sudah Menikah,support,,0.23,,5,4 Years,belum pernah,belum,rendah,1
19790,,Laki-laki,2.9821401720543013,Full-Time,,Sudah Menikah,technical,274.0,0.9,0.4935185348499159,4,2 Years,belum pernah,belum,sedang,0
19791,,Laki-laki,2.947436403332735,Full-Time,,Belum Menikah,support,156.0,0.83,0.5076346086888617,3,3 Years,belum pernah,belum,sedang,0
19792,37.0,Laki-laki,2.2055223642051445,Senior,2004.0,Sudah Menikah,marketing,243.0,0.9,,5,6 Years,belum pernah,belum,rendah,1
19793,,Laki-laki,2.9766325690380486,Full-Time,,Sudah Menikah,accounting,177.0,0.6,0.5083910856879202,3,3 Years,pernah,belum,rendah,0
19794,,Laki-laki,2.783088739610403,Part-Time,,Sudah Menikah,technical,147.0,0.89,0.7903527649466267,4,2 Years,belum pernah,belum,rendah,0
19795,33.0,Laki-laki,3.0896935019709693,Full-Time,2009.0,Sudah Menikah,support,232.0,0.6,,3,2 Years,belum pernah,belum,rendah,0
19796,,Laki-laki,1.1331911633445646,Probation,,Sudah Menikah,technical,238.0,0.71,0.4554268419014052,3,2 Years,belum pernah,belum,rendah,0
19797,35.0,Laki-laki,1.1681158492525783,Probation,2006.0,Belum Menikah,technical,270.0,0.86,,4,5 Years,belum pernah,belum,rendah,1
19798,,Perempuan,1.709403449077354,Junior,,Belum Menikah,sales,252.0,0.64,0.2562652153299049,4,3 Years,pernah,belum,sedang,0
19799,27.0,Perempuan,1.456502586549016,Probation,2014.0,Belum Menikah,accounting,163.0,0.53,,3,4 Years,belum pernah,belum,rendah,0
19800,39.0,Laki-laki,1.4985223633223534,Probation,2002.0,Sudah Menikah,sales,146.0,0.4,,2,3 Years,belum pernah,belum,rendah,1
19801,,Laki-laki,3.3943190159722225,Full-Time,,Sudah Menikah,sales,245.0,0.84,0.4829386660381877,5,3 Years,belum pernah,belum,sedang,0
19802,,Laki-laki,3.310765204839429,Full-Time,,Sudah Menikah,product_mng,259.0,0.92,0.40186348474828565,3,36 Months,belum pernah,belum,rendah,0
19803,,Laki-laki,1.4374459073212655,Probation,,Sudah Menikah,sales,244.0,0.8,0.4206945977890586,5,60 Months,belum pernah,belum,sedang,1
19804,,Laki-laki,2.9075136284096317,Full-Time,,Belum Menikah,hr,266.0,0.21,0.4577496817140315,6,3 Years,belum pernah,sudah,sedang,0
19805,,Laki-laki,1.177060244391105,Probation,,Sudah Menikah,marketing,189.0,0.26,0.5160099542323101,6,24 Months,belum pernah,belum,tinggi,0
19806,,Laki-laki,3.2666234091763653,Full-Time,,Sudah Menikah,sales,157.0,0.38,0.4041384230564238,2,3 Years,belum pernah,belum,rendah,1
19807,29.0,Laki-laki,2.580597243856901,Part-Time,2013.0,Sudah Menikah,sales,253.0,,0.5262297444797954,4,7 Years,belum pernah,belum,sedang,0
19808,,Laki-laki,3.047035165977536,Full-Time,,Belum Menikah,technical,149.0,0.77,0.630703154991571,5,2 Years,belum pernah,belum,sedang,0
19809,,Laki-laki,3.2732784014293035,Full-Time,,Sudah Menikah,support,109.0,0.88,0.47002826497041794,4,2 Years,belum pernah,belum,sedang,0
19810,,Laki-laki,2.491055868166255,Senior,,Belum Menikah,sales,259.0,0.79,0.7259509006275102,4,3 Years,belum pernah,belum,sedang,0
19811,,Laki-laki,0.7458040510402294,Internship,,Belum Menikah,technical,301.0,0.11,0.5268736329912695,6,4 Years,belum pernah,belum,rendah,1
19812,30.0,Laki-laki,1.7960215723342285,Junior,2011.0,Sudah Menikah,technical,287.0,0.58,,3,72 Months,belum pernah,belum,sedang,0
19813,44.0,Laki-laki,3.3675682851646025,Full-Time,1999.0,Sudah Menikah,management,,0.77,0.5064924569637712,3,8 Years,pernah,belum,tinggi,0
19814,,Laki-laki,1.4166568757544165,Probation,,Sudah Menikah,IT,231.0,0.87,0.5000554246007638,5,5 Years,belum pernah,belum,rendah,1
19815,,Laki-laki,2.506905049157043,Senior,,Belum Menikah,sales,162.0,0.71,0.44069875238900696,5,2 Years,belum pernah,belum,rendah,0
19816,,Laki-laki,3.1904646239905268,Full-Time,,Sudah Menikah,IT,167.0,0.37,0.4861023029087261,4,3 Years,belum pernah,belum,rendah,0
19817,,Laki-laki,3.1534913473721744,Full-Time,,Belum Menikah,IT,248.0,0.78,0.4652032189642852,3,36 Months,belum pernah,belum,sedang,0
19818,,Laki-laki,2.963662351376664,Full-Time,,Sudah Menikah,sales,245.0,0.8,0.4508522150638893,3,3 Years,belum pernah,belum,sedang,0
19819,,Laki-laki,2.2063955805972757,Senior,,Sudah Menikah,hr,163.0,0.63,0.4822632326544311,5,3 Years,belum pernah,belum,sedang,1
19820,,Laki-laki,0.5043619514303078,Internship,,Sudah Menikah,sales,153.0,0.37,0.5260922225277962,4,3 Years,pernah,belum,sedang,0
19821,,Laki-laki,2.0384484487355454,Junior,,Sudah Menikah,accounting,99.0,0.45,0.4155672918890267,5,4 Years,pernah,belum,rendah,0
19822,,Laki-laki,2.257279470108894,Senior,,Belum Menikah,sales,,0.46,0.3845421362191041,2,36 Months,belum pernah,belum,rendah,1
19823,37.0,Laki-laki,3.249521206639863,Full-Time,2006.0,Sudah Menikah,support,216.0,0.72,,5,120 Months,pernah,belum,sedang,0
19824,33.0,Laki-laki,3.577412444333544,Full-Time,2010.0,Sudah Menikah,sales,270.0,0.78,,3,2 Years,belum pernah,belum,sedang,0
19825,,Laki-laki,2.1381951342621637,Senior,,Belum Menikah,sales,182.0,0.59,0.42382217578893133,3,3 Years,belum pernah,belum,sedang,0
19826,,Laki-laki,3.1832470937384185,Full-Time,,Sudah Menikah,IT,,0.44,0.4307213250057092,2,3 Years,belum pernah,belum,rendah,1
19827,45.0,Laki-laki,1.453936453476668,Probation,1996.0,Belum Menikah,technical,153.0,0.72,,3,60 Months,belum pernah,belum,rendah,1
19828,,Laki-laki,2.878791710266627,Part-Time,,Sudah Menikah,support,256.0,0.09,0.571756267653491,6,4 Years,belum pernah,belum,rendah,1
19829,53.0,Laki-laki,2.4641707712942544,Senior,1988.0,Sudah Menikah,sales,,,,3,2 Years,pernah,belum,sedang,0
19830,,Laki-laki,3.009268807203041,Full-Time,,Belum Menikah,IT,136.0,0.9,0.3361296640432469,4,84 Months,belum pernah,belum,rendah,0
19831,25.0,Perempuan,3.096487362028167,Full-Time,2017.0,Belum Menikah,sales,,,,2,24 Months,belum pernah,belum,sedang,0
19832,,Laki-laki,3.7183318080811016,Full-Time,,Sudah Menikah,RandD,207.0,0.97,0.4608466007990899,3,48 Months,belum pernah,belum,rendah,0
19833,31.0,Laki-laki,2.5771473070878295,Part-Time,2011.0,Sudah Menikah,marketing,283.0,,0.49681047095925424,5,5 Years,belum pernah,belum,rendah,0
19834,,Laki-laki,1.9835905975764612,Junior,,Sudah Menikah,hr,135.0,0.97,0.46063527757673706,5,3 Years,belum pernah,belum,tinggi,0
19835,38.0,Laki-laki,3.5035971399950108,Full-Time,2005.0,Belum Menikah,support,257.0,0.52,,5,3 Years,belum pernah,belum,sedang,0
19836,,Laki-laki,1.2165795408764788,Probation,,Sudah Menikah,technical,226.0,0.71,0.22891370592304489,5,36 Months,belum pernah,belum,rendah,0
19837,24.0,Laki-laki,1.917958282839067,Junior,2017.0,Sudah Menikah,support,259.0,,0.47998499958197005,3,3 Years,belum pernah,belum,sedang,0
19838,,Laki-laki,2.6232102300597484,Part-Time,,Sudah Menikah,RandD,242.0,0.65,0.32798371931202874,4,2 Years,belum pernah,belum,sedang,0
19839,45.0,Laki-laki,2.5883235612076994,Part-Time,1997.0,Sudah Menikah,hr,133.0,0.72,,3,2 Years,belum pernah,belum,rendah,0
19840,,Laki-laki,2.6461437429950654,Part-Time,,Sudah Menikah,sales,260.0,0.11,0.4957097806448185,6,5 Years,belum pernah,belum,rendah,1
19841,,Laki-laki,1.6265395564905987,Junior,,Sudah Menikah,RandD,133.0,0.68,0.685340289453007,2,4 Years,belum pernah,belum,rendah,0
19842,31.0,Laki-laki,2.3287131948687234,Senior,2010.0,Sudah Menikah,accounting,,,0.4048569420788048,4,36 Months,belum pernah,belum,rendah,0
19843,,Laki-laki,1.2394907747709902,Probation,,Sudah Menikah,accounting,212.0,0.23,0.5015049941416636,4,48 Months,pernah,belum,rendah,0
19844,22.0,Laki-laki,3.2513063059088614,Full-Time,2021.0,Belum Menikah,technical,188.0,,0.31274392331218975,4,3 Years,belum pernah,belum,rendah,0
19845,,Laki-laki,2.938561892188994,Full-Time,,Sudah Menikah,technical,,0.82,0.5261019693945231,3,3 Years,pernah,belum,rendah,0
19846,,Laki-laki,3.0892150645588834,Full-Time,,Belum Menikah,marketing,263.0,0.75,0.6039577486473597,4,36 Months,belum pernah,sudah,sedang,0
19847,,Perempuan,3.2774262143219732,Full-Time,,Belum Menikah,support,164.0,0.53,0.37863269279455786,2,60 Months,belum pernah,belum,rendah,1
19848,,Laki-laki,2.4988588314666416,Senior,,Sudah Menikah,sales,138.0,0.92,0.518288492164635,4,7 Years,belum pernah,belum,sedang,0
19849,45.0,Laki-laki,3.2735683431032268,Full-Time,1998.0,Sudah Menikah,sales,296.0,0.11,,7,4 Years,belum pernah,belum,rendah,1
19850,34.0,Laki-laki,2.2790850095654203,Senior,2007.0,Sudah Menikah,RandD,196.0,,0.37108855084206077,4,2 Years,belum pernah,belum,sedang,0
19851,,Laki-laki,1.0854107503110981,Internship,,Sudah Menikah,sales,271.0,0.09,0.4995484827718512,6,4 Years,belum pernah,belum,rendah,1
19852,,Laki-laki,3.1305198912315406,Full-Time,,Sudah Menikah,technical,132.0,0.13,0.448615395781952,6,48 Months,pernah,belum,sedang,0
19853,,Laki-laki,0.9670125916549965,Internship,,Belum Menikah,sales,157.0,0.43,0.3849741574899293,2,3 Years,belum pernah,belum,rendah,1
19854,41.0,Laki-laki,1.3597267567774296,Probation,2000.0,Sudah Menikah,technical,155.0,0.36,,5,36 Months,belum pernah,belum,sedang,0
19855,,Laki-laki,2.8337686267115973,Part-Time,,Sudah Menikah,RandD,265.0,0.72,0.319705034270773,5,3 Years,belum pernah,belum,tinggi,0
19856,,Laki-laki,2.6899010966625356,Part-Time,,Sudah Menikah,product_mng,244.0,0.09,0.521615314287228,6,48 Months,belum pernah,belum,rendah,1
19857,,Laki-laki,2.082459309157252,Junior,,Belum Menikah,sales,104.0,0.61,0.436084910952044,5,48 Months,belum pernah,belum,rendah,0
19858,,Laki-laki,2.0408658758466727,Junior,,Belum Menikah,hr,224.0,0.61,0.3929181895291852,3,36 Months,belum pernah,belum,sedang,0
19859,,Laki-laki,2.4676683512178577,Senior,,Sudah Menikah,sales,177.0,0.18,0.41428785013954983,2,6 Years,belum pernah,belum,sedang,0
19860,,Laki-laki,3.2699860331183377,Full-Time,,Sudah Menikah,accounting,224.0,0.51,0.7019505313314497,4,2 Years,belum pernah,belum,sedang,0
19861,,Laki-laki,3.097585275457805,Full-Time,,Sudah Menikah,IT,238.0,0.64,0.28330635644133106,3,2 Years,belum pernah,belum,sedang,0
19862,,Laki-laki,2.674331677072492,Part-Time,,Sudah Menikah,marketing,185.0,0.96,0.47747500984984553,4,36 Months,belum pernah,belum,sedang,0
19863,27.0,Laki-laki,2.2819280631944516,Senior,2014.0,Sudah Menikah,technical,108.0,0.89,,4,3 Years,belum pernah,belum,rendah,0
19864,30.0,Laki-laki,3.2057363201423654,Full-Time,2012.0,Sudah Menikah,marketing,240.0,,0.39534920344950364,5,6 Years,pernah,belum,sedang,1
19865,27.0,Laki-laki,3.1014218378608978,Full-Time,2015.0,Sudah Menikah,sales,,,,4,4 Years,pernah,belum,sedang,0
19866,,Laki-laki,2.9036883233374886,Full-Time,,Belum Menikah,sales,165.0,0.73,0.6938037800401449,3,24 Months,belum pernah,belum,rendah,0
19867,,Laki-laki,3.9254288781659104,Full-Time,,Sudah Menikah,management,211.0,0.74,0.42480910245105336,3,36 Months,belum pernah,belum,tinggi,0
19868,,Laki-laki,3.115301751980409,Full-Time,,Sudah Menikah,RandD,280.0,0.19,0.4086046768280846,5,48 Months,belum pernah,belum,rendah,0
19869,,Laki-laki,3.520009847055413,Full-Time,,Sudah Menikah,marketing,254.0,0.57,0.3998729325920301,5,5 Years,belum pernah,belum,rendah,0
19870,,Laki-laki,1.5425055831823677,Probation,,Belum Menikah,product_mng,220.0,0.69,0.4015904658249214,5,2 Years,belum pernah,belum,sedang,0
19871,,Laki-laki,3.1547976463661382,Full-Time,,Sudah Menikah,support,140.0,0.94,0.5389042476849368,3,2 Years,belum pernah,belum,sedang,0
19872,39.0,Laki-laki,1.0905937114453674,Internship,2002.0,Belum Menikah,product_mng,238.0,,,3,2 Years,belum pernah,belum,rendah,0
